enter,number,of,instance,to,run
Enter,TTP,instance,file:
Enter,TTP,instance,file:
Enter,TTP,instance,file:
Instance,:pla85900_n85899_uncorr_01.ttp
RESULTS,FOR,heuristics,:,20
pla85900_n85899_uncorr_01.ttp:,208566.0,3699602.0,1.3295816E7,142746827,2.1065117976720884E8,4869768.809311647,3636529
pla85900_n85899_uncorr_01.ttp:,206752.0,3701416.0,1.3177919E7,142737372,2.0671244946092153E8,4909421.021563139,4146968
pla85900_n85899_uncorr_01.ttp:,288680.0,3619488.0,1.3126383E7,142669646,2.0844860373380077E8,4788438.850647969,3717598
pla85900_n85899_uncorr_01.ttp:,306334.0,3601834.0,1.308424E7,142689710,2.0820138832247517E8,4756184.467100993,3868975
pla85900_n85899_uncorr_01.ttp:,290916.0,3617252.0,1.309609E7,142759730,2.072748897591159E8,4805094.409635364,3723666
pla85900_n85899_uncorr_01.ttp:,301917.0,3606251.0,1.3081753E7,142708374,2.081814739290374E8,4754494.042838505,3831197
pla85900_n85899_uncorr_01.ttp:,301283.0,3606885.0,1.3083723E7,142733876,2.0844546130885765E8,4745904.547645694,3993662
pla85900_n85899_uncorr_01.ttp:,295283.0,3612885.0,1.3098833E7,142691492,2.082847849915967E8,4767441.600336132,3970035
pla85900_n85899_uncorr_01.ttp:,289886.0,3618282.0,1.3100274E7,142730460,2.0915520565563247E8,4734065.773774701,3690017
pla85900_n85899_uncorr_01.ttp:,290209.0,3617959.0,1.3104882E7,142692073,2.0733981358249083E8,4811289.456700367,3553543
pla85900_n85899_uncorr_01.ttp:,311230.0,3596938.0,1.3088362E7,142670952,2.0793415325999856E8,4770995.869600058,3621707
pla85900_n85899_uncorr_01.ttp:,295711.0,3612457.0,1.3100821E7,142679344,2.0683088741289213E8,4827585.503484314,3503213
pla85900_n85899_uncorr_01.ttp:,299092.0,3609076.0,1.3107788E7,142742650,2.0824444968149355E8,4778010.012740258,3555711
pla85900_n85899_uncorr_01.ttp:,300792.0,3607376.0,1.3090931E7,142704485,2.0743867306843248E8,4793384.077262701,3674458
pla85900_n85899_uncorr_01.ttp:,301828.0,3606340.0,1.3081851E7,142709370,2.1136080520429707E8,4627418.791828116,3160151
pla85900_n85899_uncorr_01.ttp:,212172.0,3695996.0,1.3268041E7,142739495,2.0894943517541525E8,4910063.59298339,3227508
pla85900_n85899_uncorr_01.ttp:,209545.0,3698623.0,1.3256909E7,142647699,2.0918853716998675E8,4889367.51320053,3430250
pla85900_n85899_uncorr_01.ttp:,239980.0,3668188.0,1.3189556E7,142697962,2.086857320774216E8,4842126.716903135,3152408
pla85900_n85899_uncorr_01.ttp:,232754.0,3675414.0,1.3188244E7,142776701,2.0765644326745132E8,4881986.269301947,5844730
pla85900_n85899_uncorr_01.ttp:,211222.0,3696946.0,1.3260935E7,142727799,2.0909359587594995E8,4897191.164962002,2858682
pla85900_n85899_uncorr_01.ttp:,328877.0,3579291.0,1.3072133E7,142744432,2.1207341341788328E8,4589196.463284669,2864491
pla85900_n85899_uncorr_01.ttp:,152951.0,3755217.0,1.3388364E7,142652517,2.1220083061021098E8,4900330.77559156,2848171
pla85900_n85899_uncorr_01.ttp:,206446.0,3701722.0,1.3250932E7,142703930,2.093775137166047E8,4875831.451335811,2719613
pla85900_n85899_uncorr_01.ttp:,199699.0,3708469.0,1.3269029E7,142729749,2.0892368052623087E8,4912081.778950765,2785579
pla85900_n85899_uncorr_01.ttp:,253994.0,3654174.0,1.3189414E7,142675403,2.0787588624147978E8,4874378.550340808,2920643
pla85900_n85899_uncorr_01.ttp:,295068.0,3613100.0,1.309569E7,142666486,2.0809364223177946E8,4771944.310728822,2672732
pla85900_n85899_uncorr_01.ttp:,312720.0,3595448.0,1.3096749E7,142680986,2.081272327608959E8,4771659.689564164,2546000
pla85900_n85899_uncorr_01.ttp:,261016.0,3647152.0,1.3187314E7,142609235,2.0896780616209292E8,4828601.753516283,2644511
pla85900_n85899_uncorr_01.ttp:,205823.0,3702345.0,1.3242057E7,142706652,2.0902429150066364E8,4881085.339973454,2638820
pla85900_n85899_uncorr_01.ttp:,331590.0,3576578.0,1.3091319E7,142708994,2.1262336703568622E8,4586384.318572551,2844873
RESULTS,FOR,heuristics,:,24
pla85900_n85899_uncorr_01.ttp:,
